date,hits,keyword
2008-07-15,3,2016
2008-07-16,3,2016
2008-07-17,3,2016
2008-07-18,3,2016
2008-07-19,3,2016
2008-07-20,3,2016
2008-07-21,3,2016
2008-07-22,2,2016
2008-07-23,4,2016
2008-07-24,3,2016
2008-07-25,3,2016
2008-07-26,2,2016
2008-07-27,4,2016
2008-07-28,3,2016
2008-07-29,3,2016
2008-07-30,5,2016
2008-07-31,4,2016
2008-08-01,4,2016
2008-08-02,5,2016
2008-08-03,5,2016
2008-08-04,6,2016
2008-08-05,7,2016
2008-08-06,7,2016
2008-08-07,12,2016
2008-08-08,39,2016
2008-08-09,93,2016
2008-08-10,57,2016
2008-08-11,36,2016
2008-08-12,35,2016
2008-08-13,36,2016
2008-08-14,25,2016
2008-08-15,29,2016
2008-08-16,37,2016
2008-08-17,42,2016
2008-08-18,29,2016
2008-08-19,23,2016
2008-08-20,22,2016
2008-08-21,21,2016
2008-08-22,22,2016
2008-08-23,26,2016
2008-08-24,100,2016
2008-08-25,69,2016
2008-08-26,17,2016
2008-08-27,9,2016
2008-08-28,8,2016
2008-08-29,8,2016
2008-08-30,8,2016
2008-08-31,7,2016
2008-09-01,5,2016
2008-09-02,5,2016
2008-09-03,5,2016
2008-09-04,5,2016
2008-09-05,4,2016
2008-09-06,5,2016
2008-09-07,5,2016
2008-09-08,4,2016
2008-09-09,4,2016
2008-09-10,4,2016
2008-09-11,3,2016
2008-09-12,3,2016
2008-09-13,3,2016
2008-09-14,3,2016
2008-09-15,3,2016
2008-09-16,6,2016
2008-09-17,7,2016
2008-09-18,5,2016
2008-09-19,4,2016
2008-09-20,4,2016
2008-09-21,3,2016
2008-09-22,2,2016
2008-09-23,3,2016
2008-09-24,3,2016
2008-09-25,3,2016
2008-09-26,3,2016
2008-09-27,1.94711538461538,2016
2008-09-28,3.46153846153846,2016
2008-09-29,2.16346153846154,2016
2008-09-30,2.37980769230769,2016
2008-10-01,2.74038461538462,2016
2008-10-02,3.46153846153846,2016
2008-10-03,2.59615384615385,2016
2008-10-04,2.16346153846154,2016
2008-10-05,1.29807692307692,2016
2008-10-06,1.875,2016
2008-10-07,1.58653846153846,2016
2008-10-08,1.875,2016
2008-10-09,1.29807692307692,2016
2008-10-10,1.94711538461538,2016
2008-10-11,1.73076923076923,2016
2008-10-12,2.59615384615385,2016
2008-10-13,1.875,2016
2008-10-14,2.23557692307692,2016
2008-10-15,1.80288461538462,2016
2008-10-16,2.16346153846154,2016
2008-10-17,1.94711538461538,2016
2008-10-18,2.09134615384615,2016
2008-10-19,2.30769230769231,2016
2008-10-20,1.80288461538462,2016
2008-10-21,1.58653846153846,2016
2008-10-22,2.09134615384615,2016
2008-10-23,2.16346153846154,2016
2008-10-24,1.94711538461538,2016
2008-10-25,1.73076923076923,2016
2008-10-26,1.29807692307692,2016
2008-10-27,1.15384615384615,2016
2008-10-28,2.09134615384615,2016
2008-10-29,1.22596153846154,2016
2008-10-30,1.58653846153846,2016
2008-10-31,1.44230769230769,2016
2008-11-01,1.29807692307692,2016
2008-11-02,2.01923076923077,2016
2008-11-03,1.875,2016
2008-11-04,2.23557692307692,2016
2008-11-05,3.46153846153846,2016
2008-11-06,3.24519230769231,2016
2008-11-07,1.58653846153846,2016
2008-11-08,1.73076923076923,2016
2008-11-09,2.09134615384615,2016
2008-11-10,1.73076923076923,2016
2008-11-11,1.65865384615385,2016
2008-11-12,2.8125,2016
2008-11-13,2.09134615384615,2016
2008-11-14,2.37980769230769,2016
2008-11-15,2.09134615384615,2016
2008-11-16,2.95673076923077,2016
2008-11-17,2.45192307692308,2016
2008-11-18,1.15384615384615,2016
2008-11-19,2.30769230769231,2016
2008-11-20,1.51442307692308,2016
2008-11-21,3.17307692307692,2016
2008-11-22,2.95673076923077,2016
2008-11-23,2.01923076923077,2016
2008-11-24,2.52403846153846,2016
2008-11-25,2.01923076923077,2016
2008-11-26,1.22596153846154,2016
2008-11-27,1.73076923076923,2016
2008-11-28,1.80288461538462,2016
2008-11-29,2.09134615384615,2016
2008-11-30,1.51442307692308,2016
2008-12-01,2.01923076923077,2016
2008-12-02,2.37980769230769,2016
2008-12-03,1.80288461538462,2016
2008-12-04,1.94711538461538,2016
2008-12-05,1.73076923076923,2016
2008-12-06,1.51442307692308,2016
2008-12-07,0.793269230769231,2016
2008-12-08,1.875,2016
2008-12-09,2.66826923076923,2016
2008-12-10,2.45192307692308,2016
2008-12-11,2.30769230769231,2016
2008-12-12,2.30769230769231,2016
2008-12-13,2.45192307692308,2016
2008-12-14,2.01923076923077,2016
2008-12-15,1.51442307692308,2016
2008-12-16,2.8125,2016
2008-12-17,2.09134615384615,2016
2008-12-18,2.01923076923077,2016
2008-12-19,2.8125,2016
2008-12-20,1.51442307692308,2016
2008-12-21,1.58653846153846,2016
2008-12-22,2.59615384615385,2016
2008-12-23,3.38942307692308,2016
2008-12-24,2.59615384615385,2016
2008-12-25,1.94711538461538,2016
2008-12-26,2.16346153846154,2016
2008-12-27,1.29807692307692,2016
2008-12-28,1.875,2016
2008-12-29,1.80288461538462,2016
2008-12-30,1.80288461538462,2016
2008-12-31,1.44230769230769,2016
2009-01-01,3.31730769230769,2016
2009-01-02,4.11057692307692,2016
2009-01-03,3.53365384615385,2016
2009-01-04,2.45192307692308,2016
2009-01-05,2.66826923076923,2016
2009-01-06,2.8125,2016
2009-01-07,2.88461538461538,2016
2009-01-08,2.59615384615385,2016
2009-01-09,2.8125,2016
2009-01-10,3.24519230769231,2016
2009-01-11,2.74038461538462,2016
2009-01-12,2.30769230769231,2016
2009-01-13,2.37980769230769,2016
2009-01-14,3.10096153846154,2016
2009-01-15,2.23557692307692,2016
2009-01-16,3.31730769230769,2016
2009-01-17,1.65865384615385,2016
2009-01-18,2.59615384615385,2016
2009-01-19,2.95673076923077,2016
2009-01-20,2.8125,2016
2009-01-21,2.88461538461538,2016
2009-01-22,2.8125,2016
2009-01-23,2.37980769230769,2016
2009-01-24,2.23557692307692,2016
2009-01-25,2.23557692307692,2016
2009-01-26,3.31730769230769,2016
2009-01-27,2.23557692307692,2016
2009-01-28,2.23557692307692,2016
2009-01-29,2.59615384615385,2016
2009-01-30,2.8125,2016
2009-01-31,3.10096153846154,2016
2009-02-01,3.17307692307692,2016
2009-02-02,2.59615384615385,2016
2009-02-03,2.95673076923077,2016
2009-02-04,2.45192307692308,2016
2009-02-05,2.88461538461538,2016
2009-02-06,2.30769230769231,2016
2009-02-07,1.94711538461538,2016
2009-02-08,2.74038461538462,2016
2009-02-09,2.52403846153846,2016
2009-02-10,3.02884615384615,2016
2009-02-11,3.53365384615385,2016
2009-02-12,2.52403846153846,2016
2009-02-13,7.21153846153846,2016
2009-02-14,4.47115384615385,2016
2009-02-15,3.53365384615385,2016
2009-02-16,4.32692307692308,2016
2009-02-17,3.89423076923077,2016
2009-02-18,3.60576923076923,2016
2009-02-19,1.94711538461538,2016
2009-02-20,3.24519230769231,2016
2009-02-21,2.23557692307692,2016
2009-02-22,2.37980769230769,2016
2009-02-23,2.74038461538462,2016
2009-02-24,2.66826923076923,2016
2009-02-25,2.59615384615385,2016
2009-02-26,3.75,2016
2009-02-27,2.88461538461538,2016
2009-02-28,2.66826923076923,2016
2009-03-01,3.38942307692308,2016
2009-03-02,3.17307692307692,2016
2009-03-03,2.30769230769231,2016
2009-03-04,2.59615384615385,2016
2009-03-05,3.24519230769231,2016
2009-03-06,3.17307692307692,2016
2009-03-07,2.45192307692308,2016
2009-03-08,2.23557692307692,2016
2009-03-09,2.66826923076923,2016
2009-03-10,3.24519230769231,2016
2009-03-11,3.38942307692308,2016
2009-03-12,2.66826923076923,2016
2009-03-13,2.16346153846154,2016
2009-03-14,2.01923076923077,2016
2009-03-15,1.80288461538462,2016
2009-03-16,2.09134615384615,2016
2009-03-17,2.37980769230769,2016
2009-03-18,3.96634615384615,2016
2009-03-19,2.37980769230769,2016
2009-03-20,3.02884615384615,2016
2009-03-21,2.23557692307692,2016
2009-03-22,2.66826923076923,2016
2009-03-23,3.53365384615385,2016
2009-03-24,2.88461538461538,2016
2009-03-25,3.10096153846154,2016
2009-03-26,2.66826923076923,2016
2009-03-27,3.38942307692308,2016
2009-03-28,3.10096153846154,2016
2009-03-29,2.37980769230769,2016
2009-03-30,3.31730769230769,2016
2009-03-31,3.67788461538462,2016
2009-04-01,3.10096153846154,2016
2009-04-02,3.10096153846154,2016
2009-04-03,3.17307692307692,2016
2009-04-04,3.53365384615385,2016
2009-04-05,3.53365384615385,2016
2009-04-06,3.67788461538462,2016
2009-04-07,3.96634615384615,2016
2009-04-08,3.53365384615385,2016
2009-04-09,2.37980769230769,2016
2009-04-10,2.52403846153846,2016
2009-04-11,3.24519230769231,2016
2009-04-12,2.95673076923077,2016
2009-04-13,2.95673076923077,2016
2009-04-14,3.10096153846154,2016
2009-04-15,2.66826923076923,2016
2009-04-16,3.60576923076923,2016
2009-04-17,2.37980769230769,2016
2009-04-18,2.09134615384615,2016
2009-04-19,3.17307692307692,2016
2009-04-20,3.02884615384615,2016
2009-04-21,2.8125,2016
2009-04-22,2.66826923076923,2016
2009-04-23,2.45192307692308,2016
2009-04-24,2.23557692307692,2016
2009-04-25,1.51442307692308,2016
2009-04-26,2.88461538461538,2016
2009-04-27,3.67788461538462,2016
2009-04-28,3.82211538461538,2016
2009-04-29,4.18269230769231,2016
2009-04-30,3.75,2016
2009-05-01,3.38942307692308,2016
2009-05-02,3.60576923076923,2016
2009-05-03,3.67788461538462,2016
2009-05-04,6.70673076923077,2016
2009-05-05,6.85096153846154,2016
2009-05-06,7.21153846153846,2016
2009-05-07,5.98557692307692,2016
2009-05-08,6.70673076923077,2016
2009-05-09,5.84134615384615,2016
2009-05-10,3.02884615384615,2016
2009-05-11,3.96634615384615,2016
2009-05-12,4.25480769230769,2016
2009-05-13,4.39903846153846,2016
2009-05-14,3.02884615384615,2016
2009-05-15,4.47115384615385,2016
2009-05-16,3.46153846153846,2016
2009-05-17,3.38942307692308,2016
2009-05-18,4.11057692307692,2016
2009-05-19,3.60576923076923,2016
2009-05-20,4.25480769230769,2016
2009-05-21,3.10096153846154,2016
2009-05-22,2.59615384615385,2016
2009-05-23,2.23557692307692,2016
2009-05-24,2.95673076923077,2016
2009-05-25,3.02884615384615,2016
2009-05-26,2.95673076923077,2016
2009-05-27,3.60576923076923,2016
2009-05-28,2.95673076923077,2016
2009-05-29,3.02884615384615,2016
2009-05-30,2.01923076923077,2016
2009-05-31,2.8125,2016
2009-06-01,2.95673076923077,2016
2009-06-02,2.59615384615385,2016
2009-06-03,2.59615384615385,2016
2009-06-04,2.16346153846154,2016
2009-06-05,1.37019230769231,2016
2009-06-06,2.23557692307692,2016
2009-06-07,2.52403846153846,2016
2009-06-08,2.74038461538462,2016
2009-06-09,2.95673076923077,2016
2009-06-10,2.59615384615385,2016
2009-06-11,3.10096153846154,2016
2009-06-12,3.24519230769231,2016
2009-06-13,2.8125,2016
2009-06-14,1.80288461538462,2016
2009-06-15,3.24519230769231,2016
2009-06-16,4.25480769230769,2016
2009-06-17,5.84134615384615,2016
2009-06-18,4.61538461538462,2016
2009-06-19,4.13780611597586,2016
2009-06-20,2.06890305798793,2016
2009-06-21,4.13780611597586,2016
2009-06-22,4.13780611597586,2016
2009-06-23,2.06890305798793,2016
2009-06-24,4.13780611597586,2016
2009-06-25,2.06890305798793,2016
2009-06-26,2.06890305798793,2016
2009-06-27,2.06890305798793,2016
2009-06-28,2.06890305798793,2016
2009-06-29,2.06890305798793,2016
2009-06-30,2.06890305798793,2016
2009-07-01,4.13780611597586,2016
2009-07-02,2.06890305798793,2016
2009-07-03,2.06890305798793,2016
2009-07-04,2.06890305798793,2016
2009-07-05,2.06890305798793,2016
2009-07-06,2.06890305798793,2016
2009-07-07,2.06890305798793,2016
2009-07-08,2.06890305798793,2016
2009-07-09,2.06890305798793,2016
2009-07-10,2.06890305798793,2016
2009-07-11,2.06890305798793,2016
2009-07-12,2.06890305798793,2016
2009-07-13,2.06890305798793,2016
2009-07-14,2.06890305798793,2016
2009-07-15,2.06890305798793,2016
2009-07-16,2.06890305798793,2016
2009-07-17,2.06890305798793,2016
2009-07-18,2.06890305798793,2016
2009-07-19,4.13780611597586,2016
2009-07-20,2.06890305798793,2016
2009-07-21,2.06890305798793,2016
2009-07-22,2.06890305798793,2016
2009-07-23,2.06890305798793,2016
2009-07-24,2.06890305798793,2016
2009-07-25,2.06890305798793,2016
2009-07-26,2.06890305798793,2016
2009-07-27,2.06890305798793,2016
2009-07-28,4.13780611597586,2016
2009-07-29,2.06890305798793,2016
2009-07-30,2.06890305798793,2016
2009-07-31,2.06890305798793,2016
2009-08-01,2.06890305798793,2016
2009-08-02,2.06890305798793,2016
2009-08-03,4.13780611597586,2016
2009-08-04,2.06890305798793,2016
2009-08-05,4.13780611597586,2016
2009-08-06,2.06890305798793,2016
2009-08-07,4.13780611597586,2016
2009-08-08,2.06890305798793,2016
2009-08-09,2.06890305798793,2016
2009-08-10,2.06890305798793,2016
2009-08-11,4.13780611597586,2016
2009-08-12,4.13780611597586,2016
2009-08-13,4.13780611597586,2016
2009-08-14,4.13780611597586,2016
2009-08-15,4.13780611597586,2016
2009-08-16,4.13780611597586,2016
2009-08-17,4.13780611597586,2016
2009-08-18,4.13780611597586,2016
2009-08-19,4.13780611597586,2016
2009-08-20,4.13780611597586,2016
2009-08-21,4.13780611597586,2016
2009-08-22,4.13780611597586,2016
2009-08-23,4.13780611597586,2016
2009-08-24,2.06890305798793,2016
2009-08-25,4.13780611597586,2016
2009-08-26,2.06890305798793,2016
2009-08-27,2.06890305798793,2016
2009-08-28,4.13780611597586,2016
2009-08-29,4.13780611597586,2016
2009-08-30,2.06890305798793,2016
2009-08-31,2.06890305798793,2016
2009-09-01,4.13780611597586,2016
2009-09-02,4.13780611597586,2016
2009-09-03,4.13780611597586,2016
2009-09-04,4.13780611597586,2016
2009-09-05,4.13780611597586,2016
2009-09-06,4.13780611597586,2016
2009-09-07,4.13780611597586,2016
2009-09-08,4.13780611597586,2016
2009-09-09,4.13780611597586,2016
2009-09-10,4.13780611597586,2016
2009-09-11,4.13780611597586,2016
2009-09-12,4.13780611597586,2016
2009-09-13,4.13780611597586,2016
2009-09-14,4.13780611597586,2016
2009-09-15,4.13780611597586,2016
2009-09-16,8.27561223195172,2016
2009-09-17,8.27561223195172,2016
2009-09-18,4.13780611597586,2016
2009-09-19,4.13780611597586,2016
2009-09-20,4.13780611597586,2016
2009-09-21,4.13780611597586,2016
2009-09-22,4.13780611597586,2016
2009-09-23,4.13780611597586,2016
2009-09-24,8.27561223195172,2016
2009-09-25,8.27561223195172,2016
2009-09-26,8.27561223195172,2016
2009-09-27,16.5512244639035,2016
2009-09-28,20.6890305798793,2016
2009-09-29,20.6890305798793,2016
2009-09-30,24.8268366958552,2016
2009-10-01,45.5158672757345,2016
2009-10-02,413.780611597586,2016
2009-10-03,124.134183479276,2016
2009-10-04,45.5158672757345,2016
2009-10-05,33.1024489278069,2016
2009-10-06,20.6890305798793,2016
2009-10-07,16.5512244639035,2016
2009-10-08,12.4134183479276,2016
2009-10-09,12.4134183479276,2016
2009-10-10,8.27561223195172,2016
2009-10-11,8.27561223195172,2016
2009-10-12,8.27561223195172,2016
2009-10-13,8.27561223195172,2016
2009-10-14,8.27561223195172,2016
2009-10-15,8.27561223195172,2016
2009-10-16,8.27561223195172,2016
2009-10-17,4.13780611597586,2016
2009-10-18,4.13780611597586,2016
2009-10-19,4.13780611597586,2016
2009-10-20,8.27561223195172,2016
2009-10-21,8.27561223195172,2016
2009-10-22,4.13780611597586,2016
2009-10-23,4.13780611597586,2016
2009-10-24,4.13780611597586,2016
2009-10-25,4.13780611597586,2016
2009-10-26,4.13780611597586,2016
2009-10-27,4.13780611597586,2016
2009-10-28,4.13780611597586,2016
2009-10-29,4.13780611597586,2016
2009-10-30,4.13780611597586,2016
2009-10-31,4.13780611597586,2016
2009-11-01,4.13780611597586,2016
2009-11-02,4.13780611597586,2016
2009-11-03,4.13780611597586,2016
2009-11-04,4.13780611597586,2016
2009-11-05,4.13780611597586,2016
2009-11-06,4.13780611597586,2016
2009-11-07,4.13780611597586,2016
2009-11-08,4.13780611597586,2016
2009-11-09,4.13780611597586,2016
2009-11-10,4.13780611597586,2016
2009-11-11,4.13780611597586,2016
2009-11-12,4.13780611597586,2016
2009-11-13,4.13780611597586,2016
2009-11-14,4.13780611597586,2016
2009-11-15,4.13780611597586,2016
2009-11-16,4.13780611597586,2016
2009-11-17,4.13780611597586,2016
2009-11-18,4.13780611597586,2016
2009-11-19,4.13780611597586,2016
2009-11-20,4.13780611597586,2016
2009-11-21,4.13780611597586,2016
2009-11-22,4.13780611597586,2016
2009-11-23,4.13780611597586,2016
2009-11-24,4.13780611597586,2016
2009-11-25,4.13780611597586,2016
2009-11-26,4.13780611597586,2016
2009-11-27,4.13780611597586,2016
2009-11-28,4.13780611597586,2016
2009-11-29,4.13780611597586,2016
2009-11-30,4.13780611597586,2016
2009-12-01,4.13780611597586,2016
2009-12-02,4.13780611597586,2016
2009-12-03,4.13780611597586,2016
2009-12-04,4.13780611597586,2016
2009-12-05,4.13780611597586,2016
2009-12-06,4.13780611597586,2016
2009-12-07,4.13780611597586,2016
2009-12-08,4.13780611597586,2016
2009-12-09,4.13780611597586,2016
2009-12-10,4.13780611597586,2016
2009-12-11,4.13780611597586,2016
2009-12-12,4.13780611597586,2016
2009-12-13,4.13780611597586,2016
2009-12-14,4.13780611597586,2016
2009-12-15,4.13780611597586,2016
2009-12-16,4.13780611597586,2016
2009-12-17,4.13780611597586,2016
2009-12-18,4.13780611597586,2016
2009-12-19,2.06890305798793,2016
2009-12-20,2.06890305798793,2016
2009-12-21,2.06890305798793,2016
2009-12-22,4.13780611597586,2016
2009-12-23,4.13780611597586,2016
2009-12-24,4.13780611597586,2016
2009-12-25,4.13780611597586,2016
2009-12-26,4.13780611597586,2016
2009-12-27,4.13780611597586,2016
2009-12-28,4.13780611597586,2016
2009-12-29,4.13780611597586,2016
2009-12-30,4.13780611597586,2016
2009-12-31,4.13780611597586,2016
2010-01-01,4.13780611597586,2016
2010-01-02,4.13780611597586,2016
2010-01-03,4.13780611597586,2016
2010-01-04,4.13780611597586,2016
2010-01-05,4.13780611597586,2016
2010-01-06,4.13780611597586,2016
2010-01-07,4.13780611597586,2016
2010-01-08,4.13780611597586,2016
2010-01-09,4.13780611597586,2016
2010-01-10,4.13780611597586,2016
2010-01-11,4.13780611597586,2016
2010-01-12,4.13780611597586,2016
2010-01-13,4.13780611597586,2016
2010-01-14,4.13780611597586,2016
2010-01-15,4.13780611597586,2016
2010-01-16,4.13780611597586,2016
2010-01-17,4.13780611597586,2016
2010-01-18,4.13780611597586,2016
2010-01-19,4.13780611597586,2016
2010-01-20,4.13780611597586,2016
2010-01-21,2.06890305798793,2016
2010-01-22,4.13780611597586,2016
2010-01-23,2.06890305798793,2016
2010-01-24,4.13780611597586,2016
2010-01-25,4.13780611597586,2016
2010-01-26,2.06890305798793,2016
2010-01-27,4.13780611597586,2016
2010-01-28,4.13780611597586,2016
2010-01-29,4.13780611597586,2016
2010-01-30,2.06890305798793,2016
2010-01-31,4.13780611597586,2016
2010-02-01,4.13780611597586,2016
2010-02-02,2.06890305798793,2016
2010-02-03,4.13780611597586,2016
2010-02-04,2.06890305798793,2016
2010-02-05,2.06890305798793,2016
2010-02-06,4.13780611597586,2016
2010-02-07,4.13780611597586,2016
2010-02-08,4.13780611597586,2016
2010-02-09,4.13780611597586,2016
2010-02-10,4.13780611597586,2016
2010-02-11,4.13780611597586,2016
2010-02-12,4.13780611597586,2016
2010-02-13,12.4134183479276,2016
2010-02-14,8.27561223195172,2016
2010-02-15,8.27561223195172,2016
2010-02-16,8.27561223195172,2016
2010-02-17,8.27561223195172,2016
2010-02-18,8.27561223195172,2016
2010-02-19,8.27561223195172,2016
2010-02-20,8.27561223195172,2016
2010-02-21,8.27561223195172,2016
2010-02-22,8.27561223195172,2016
2010-02-23,4.13780611597586,2016
2010-02-24,4.13780611597586,2016
2010-02-25,4.13780611597586,2016
2010-02-26,4.13780611597586,2016
2010-02-27,4.13780611597586,2016
2010-02-28,8.27561223195172,2016
2010-03-01,16.5512244639035,2016
2010-03-02,4.13780611597586,2016
2010-03-03,4.13780611597586,2016
2010-03-04,4.13780611597586,2016
2010-03-05,4.13780611597586,2016
2010-03-06,4.13780611597586,2016
2010-03-07,4.13780611597586,2016
2010-03-08,4.13780611597586,2016
2010-03-09,4.13780611597586,2016
2010-03-10,4.13780611597586,2016
2010-03-11,3.94076772950082,2016
2010-03-12,3.94076772950082,2016
2010-03-13,2.95557579712562,2016
2010-03-14,3.94076772950082,2016
2010-03-15,3.94076772950082,2016
2010-03-16,3.94076772950082,2016
2010-03-17,3.94076772950082,2016
2010-03-18,3.94076772950082,2016
2010-03-19,3.94076772950082,2016
2010-03-20,2.95557579712562,2016
2010-03-21,3.94076772950082,2016
